year,Place,Time,First.Name,Last.Name,Gender,Age,Lyon.Ridge,Red.Star.Ridge,Duncan.Canyon,Robinson.Flat,Miller's.Defeat,Dusty.Corners,Last.Chance,Devil's.Thumb,El.Dorado.Creek,Michigan.Bluff,Foresthill,Dardanelles.(Cal-1),Peachstone.(Cal-2),Rucky.Chucky,Green.Gate,Auburn.Lake.Trails,Brown's.Bar,Highway.49,No.Hands.Bridge,Robie.Point
1986,167,102269, Zoltan,Kraynik,M,38,NA,12840,NA,24840,NA,NA,NA,42720,NA,51300,58860,NA,NA,74400,NA,85560,NA,94320,NA,NA
1986,168,102592, Tom,Jones,M,35,NA,12840,NA,24120,NA,NA,33720,38640,NA,46080,51360,NA,NA,66360,NA,82560,NA,94020,NA,NA
1986,169,102706, John,Salmonson,M,43,NA,12780,NA,24300,NA,NA,34980,39840,NA,47700,53760,NA,NA,75840,NA,86460,NA,95280,NA,NA
1986,170,102941, Thomas,Bryan,M,46,NA,13800,NA,26040,NA,NA,36720,41940,NA,50280,57060,NA,NA,75840,NA,87060,NA,95280,NA,NA
1986,171,103525, Tony,Rossmann,M,45,NA,12540,NA,23700,NA,NA,33360,39300,NA,49800,55320,NA,NA,75060,NA,85560,NA,96120,NA,NA
1986,172,103556, Hal,Winton,M,54,NA,12000,NA,24120,NA,NA,34740,39900,NA,48300,54720,NA,NA,73560,NA,87660,NA,96180,NA,NA
1986,173,103875, Daniel C.,Newbill,M,54,NA,13200,NA,25800,NA,NA,36420,42000,NA,50880,58500,NA,NA,79380,NA,90000,NA,96780,NA,NA
1986,174,103909, Jeff,Weiss,M,37,NA,13020,NA,24300,NA,NA,34380,39780,NA,48240,55200,NA,NA,74220,NA,84360,NA,96900,NA,NA
1986,175,103960, Ephraim,Romesberg,M,55,NA,12240,NA,23640,NA,NA,33180,37800,NA,46200,51960,NA,NA,70860,NA,83880,NA,95760,NA,NA
1986,176,104007, Phil,Hicks,M,46,NA,14580,NA,27660,NA,NA,39120,44940,NA,53640,60900,NA,NA,79680,NA,90420,NA,97620,NA,NA
1986,177,104082, Ray,Hermanson,M,43,NA,12420,NA,23820,NA,NA,34020,39600,NA,49680,56220,NA,NA,77700,NA,88200,NA,96540,NA,NA
1986,178,104113, Wellington,Henderson,M,54,NA,14820,NA,28560,NA,NA,39120,44460,NA,52500,59580,NA,NA,76980,NA,88500,NA,96900,NA,NA
1986,179,104165, Ruth,Anderson,F,56,NA,13560,NA,25560,NA,NA,36060,41100,NA,49620,58500,NA,NA,79320,NA,89580,NA,97260,NA,NA
1986,180,104286, Lee,DiNapoli,M,29,NA,14640,NA,27120,NA,NA,37440,42840,NA,51720,59520,NA,NA,79920,NA,89880,NA,97260,NA,NA
1986,181,104472, John,Radich,M,32,NA,13980,NA,26400,NA,NA,36840,42300,NA,51120,58500,NA,NA,83280,NA,91500,NA,98280,NA,NA
1986,182,104664, Al,Solish,M,36,NA,9960,NA,19260,NA,NA,27180,31200,NA,38160,44760,NA,NA,59280,NA,69720,NA,96180,NA,NA
1986,183,104701, Leo,Karlin,M,49,NA,12660,NA,26280,NA,NA,37380,43740,NA,52500,59520,NA,NA,79020,NA,88620,NA,97080,NA,NA
1986,184,104716, Bob,Peterson,M,47,NA,14340,NA,26880,NA,NA,37440,42780,NA,51900,58860,NA,NA,80160,NA,89880,NA,97500,NA,NA
1986,185,104854, Sam,Gutterman,M,38,NA,11940,NA,24000,NA,NA,35280,40800,NA,51000,58560,NA,NA,80640,NA,91200,NA,98460,NA,NA
1986,186,104915, Sharon,Grant,F,36,NA,13320,NA,24780,NA,NA,34800,40140,NA,48120,54360,NA,NA,77580,NA,87720,NA,97260,NA,NA
1986,187,105050, Bill,Baucom,M,41,NA,14820,NA,27720,NA,NA,40080,46560,NA,55500,63240,NA,NA,82860,NA,91560,NA,98760,NA,NA
1986,188,105054, Thomas,O'Neill,M,37,NA,12180,NA,23400,NA,NA,33480,40020,NA,48660,54360,NA,NA,75060,NA,86520,NA,96120,NA,NA
1986,189,105164, Brad,Norris,M,32,NA,13980,NA,26220,NA,NA,37260,43320,NA,51960,60240,NA,NA,82680,NA,91500,NA,98160,NA,NA
1986,190,105282, Charles,Liskey,M,30,NA,14100,NA,26640,NA,NA,38040,43020,NA,51960,59640,NA,NA,77040,NA,86940,NA,96060,NA,NA
1986,191,105493, Bill,Harns,M,40,NA,12000,NA,24120,NA,NA,34740,40560,NA,50580,57840,NA,NA,83100,NA,91860,NA,98580,NA,NA
1986,192,105671, Roberto,Matulac,M,50,NA,12360,NA,24720,NA,NA,35640,41640,NA,51900,58800,NA,NA,78480,NA,89580,NA,98100,NA,NA
1986,193,105728, Laurel,Hennessy,F,39,NA,15540,NA,29340,NA,NA,40380,46560,NA,54660,61620,NA,NA,80340,NA,90360,NA,97800,NA,NA
1986,194,105762, Wayne,Smith,M,53,NA,14400,NA,NA,NA,NA,37440,42780,NA,51960,59520,NA,NA,80400,NA,89880,NA,97620,NA,NA
1986,195,105763, Les,Grayson,M,50,NA,14340,NA,26880,NA,NA,37440,42720,NA,51900,59640,NA,NA,80400,NA,89880,NA,97560,NA,NA
1986,196,105784, Alfred,Dossa,M,47,NA,11940,NA,23220,NA,NA,33660,38880,NA,47580,54720,NA,NA,77280,NA,87960,NA,97140,NA,NA
1986,197,105846, Rich,Bellante,M,34,NA,12900,NA,24780,NA,NA,36120,41640,NA,50580,57660,NA,NA,80880,NA,90600,NA,98160,NA,NA
1986,198,105883, Alvin,Soo Hoo,M,35,NA,14400,NA,26880,NA,NA,37800,42900,NA,51000,57300,NA,NA,76140,NA,89520,NA,98880,NA,NA
1986,199,105990, Don,McCollom,M,51,NA,13200,NA,24600,NA,NA,36540,42420,NA,51360,58500,NA,NA,78240,NA,87960,NA,97500,NA,NA
1986,200,106231, John,Perrodin,M,57,NA,13980,NA,26580,NA,NA,37200,42780,NA,51720,58500,NA,NA,77040,NA,86940,NA,96240,NA,NA
1986,201,106238, Ian,Tomlinson,M,34,NA,12720,NA,24000,NA,NA,34380,40560,NA,50640,59880,NA,NA,NA,NA,92940,NA,99060,NA,NA
1986,202,106618, Art,Hinman,M,57,NA,12840,NA,24960,NA,NA,36060,42720,NA,51720,59760,NA,NA,79140,NA,90180,NA,98220,NA,NA
1986,203,106714, Fred,Dunn,M,57,NA,12660,NA,24480,NA,NA,36720,43080,NA,52500,60000,NA,NA,81480,NA,90180,NA,99060,NA,NA
1986,204,106762, Noel,Nequin,M,47,NA,14100,NA,26700,NA,NA,37800,43560,NA,53340,63240,NA,NA,82920,NA,91920,NA,99420,NA,NA
1986,205,106861, Suzi,Clark,F,38,NA,14460,NA,27360,NA,NA,38040,43620,NA,53580,60540,NA,NA,82380,NA,91860,NA,99960,NA,NA
1986,206,106998, Linda,Parr,F,35,NA,14220,NA,27660,NA,NA,38880,44220,NA,52380,59580,NA,NA,80880,NA,91260,NA,99240,NA,NA
1986,207,107140, Holiday,Holmes,F,30,NA,14820,NA,28680,NA,NA,41460,46980,NA,55680,63240,NA,NA,81780,NA,91200,NA,99660,NA,NA
1986,208,107177, Ed,Fishman,M,63,NA,13080,NA,25080,NA,NA,36240,41520,NA,49800,56820,NA,NA,80220,NA,91380,NA,99120,NA,NA
1986,209,107320, Robert L.,McNelly,M,58,NA,13680,NA,24900,NA,NA,35160,40260,NA,48660,55020,NA,NA,77400,NA,89400,NA,100200,NA,NA
1986,210,107843, Camille,Fernandez,F,29,NA,14160,NA,27000,NA,NA,37860,43680,NA,52500,61200,NA,NA,80760,NA,91620,NA,100440,NA,NA
1986,211,NA, Jason,Stephens,M,44,NA,10560,NA,19980,NA,NA,27900,32700,NA,40800,47820,NA,NA,66120,NA,75840,NA,86700,NA,NA
1986,212,NA, William,Spenceley,M,36,NA,12120,NA,23100,NA,NA,33660,38820,NA,47100,53340,NA,NA,74220,NA,87600,NA,100920,NA,NA
1986,213,NA, Marty,Coffey,M,36,NA,11640,NA,21900,NA,NA,30480,35040,NA,42480,48660,NA,NA,65700,NA,75540,NA,NA,NA,NA
1986,214,NA, Scott,Demaree,M,35,NA,11940,NA,21840,NA,NA,30300,35220,NA,42480,49320,NA,NA,69600,NA,NA,NA,NA,NA,NA
1986,215,NA, Jerry,Hill,M,39,NA,12900,NA,25620,NA,NA,36060,41460,NA,50580,57300,NA,NA,79080,NA,90540,NA,NA,NA,NA
1986,216,NA, Kyle,Meintzer,M,37,NA,10140,NA,19440,NA,NA,27540,31740,NA,39300,45420,NA,NA,60540,NA,68760,NA,NA,NA,NA
1986,217,NA, Steve,Harvey,M,42,NA,11160,NA,21240,NA,NA,30300,34560,NA,41940,47220,NA,NA,61200,NA,70920,NA,NA,NA,NA
1986,218,NA, Maurie,Bousquet,M,43,NA,11580,NA,22260,NA,NA,31320,35880,NA,42600,47400,NA,NA,64920,NA,76680,NA,NA,NA,NA
1986,219,NA, Ron,Gayer,M,44,NA,12180,NA,22860,NA,NA,31440,36240,NA,43080,48720,NA,NA,66360,NA,77880,NA,NA,NA,NA
1986,220,NA, Richard,Sitter Jr.,M,47,NA,11940,NA,22080,NA,NA,30540,35520,NA,43440,49380,NA,NA,71040,NA,81360,NA,NA,NA,NA
1986,221,NA, Joan,Barber,F,42,NA,13140,NA,24540,NA,NA,34920,39720,NA,47400,53160,NA,NA,69720,NA,82500,NA,NA,NA,NA
1986,222,NA, Keith,Pippin,M,46,NA,14040,NA,26340,NA,NA,37020,42960,NA,51420,57780,NA,NA,73860,NA,84420,NA,NA,NA,NA
1986,223,NA, Jerry,Nourse,M,47,NA,13080,NA,26460,NA,NA,37920,43500,NA,53460,60180,NA,NA,81300,NA,91560,NA,NA,NA,NA
1986,224,NA, Domino,Speca,M,29,NA,14160,NA,26760,NA,NA,NA,44640,NA,53940,61740,NA,NA,83040,NA,92100,NA,NA,NA,NA
1986,225,NA, Steve,Christ,M,34,NA,13740,NA,26280,NA,NA,37860,43740,NA,52740,60540,NA,NA,81420,NA,92160,NA,NA,NA,NA
1986,226,NA, Miles,Paul,M,46,NA,12060,NA,23520,NA,NA,34620,40800,NA,51060,63240,NA,NA,83460,NA,92700,NA,NA,NA,NA
1986,227,NA, Peter,Coffin,M,41,NA,14040,NA,27060,NA,NA,38580,44700,NA,55560,64920,NA,NA,83880,NA,93060,NA,NA,NA,NA
1986,228,NA, Katharine,Brieger,F,54,NA,14880,NA,28980,NA,NA,40980,47880,NA,57720,65760,NA,NA,84000,NA,93120,NA,NA,NA,NA
1986,229,NA, Lou,Peyton,F,41,NA,14460,NA,27780,NA,NA,38820,44460,NA,54000,63240,NA,NA,83760,NA,93180,NA,NA,NA,NA
1986,230,NA, Dave,Olney,M,46,NA,13320,NA,26760,NA,NA,37680,44340,NA,55080,63240,NA,NA,83460,NA,93600,NA,NA,NA,NA
1986,231,NA, Ernie,Flores,M,30,NA,11700,NA,23700,NA,NA,36240,44460,NA,54120,62400,NA,NA,82500,NA,96060,NA,NA,NA,NA
1986,232,NA, Rae,Clark,M,34,NA,10200,NA,19740,NA,NA,27420,31380,NA,37440,42300,NA,NA,56280,NA,NA,NA,NA,NA,NA
1986,233,NA, Aaron,Wernham,M,22,NA,10020,NA,19320,NA,NA,27420,31560,NA,40440,46800,NA,NA,61740,NA,NA,NA,NA,NA,NA
1986,234,NA, Stephen,Tucker,M,33,NA,12600,NA,23280,NA,NA,31500,35700,NA,42180,47400,NA,NA,61740,NA,NA,NA,NA,NA,NA
1986,235,NA, Tom,Smith,M,38,NA,10800,NA,20580,NA,NA,28980,34020,NA,41280,46680,NA,NA,62040,NA,NA,NA,NA,NA,NA
1986,236,NA, Odin,Christensen,M,38,NA,10200,NA,19500,NA,NA,27660,31920,NA,39180,45180,NA,NA,62040,NA,NA,NA,NA,NA,NA
1986,237,NA, Gill,Cornell,M,36,NA,10080,NA,19200,NA,NA,27060,31020,NA,37380,43200,NA,NA,62040,NA,NA,NA,NA,NA,NA
1986,238,NA, Ike,Hesler,M,46,NA,11520,NA,22080,NA,NA,30780,35400,NA,43140,49260,NA,NA,65640,NA,NA,NA,NA,NA,NA
1986,239,NA, Michael,Vieyra,M,32,NA,11940,NA,22440,NA,NA,30900,35760,NA,44340,49380,NA,NA,65760,NA,NA,NA,NA,NA,NA
1986,240,NA, Gary,Seeger,M,42,NA,11160,NA,20940,NA,NA,29280,33780,NA,41820,48360,NA,NA,65940,NA,NA,NA,NA,NA,NA
1986,241,NA, Edward,Lujan,M,47,NA,11040,NA,22200,NA,NA,30900,35640,NA,43500,49500,NA,NA,69060,NA,NA,NA,NA,NA,NA
1986,242,NA, Chuck,Eidenschink,M,33,NA,11040,NA,21000,NA,NA,30180,34860,NA,43260,49500,NA,NA,69120,NA,NA,NA,NA,NA,NA
1986,243,NA, Mark,Samuelson,M,32,NA,10020,NA,19800,NA,NA,27480,31560,NA,38760,46200,NA,NA,69240,NA,NA,NA,NA,NA,NA
1986,244,NA, John,Soucheray,M,45,NA,12420,NA,23640,NA,NA,32580,37380,NA,45660,51720,NA,NA,69900,NA,NA,NA,NA,NA,NA
1986,245,NA, Charles,Gabri,M,42,NA,14220,NA,26640,NA,NA,36060,40800,NA,48180,53700,NA,NA,70140,NA,NA,NA,NA,NA,NA
1986,246,NA, Fred,Copeland,M,42,NA,12540,NA,24120,NA,NA,34140,39720,NA,49500,55320,NA,NA,71400,NA,NA,NA,NA,NA,NA
1986,247,NA, Andy,Arena,M,35,NA,13620,NA,NA,NA,NA,36540,42300,NA,49620,55020,NA,NA,71580,NA,NA,NA,NA,NA,NA
1986,248,NA, Pam,Rowland,F,37,NA,12660,NA,23700,NA,NA,33180,37980,NA,46320,52200,NA,NA,71940,NA,NA,NA,NA,NA,NA
1986,249,NA, E.R.,Silver,M,55,NA,11700,NA,22800,NA,NA,32400,37620,NA,45660,52320,NA,NA,72660,NA,NA,NA,NA,NA,NA
1986,250,NA, Gerald C.,McIntosh,M,40,NA,11760,NA,22920,NA,NA,32460,37380,NA,46500,52380,NA,NA,73920,NA,NA,NA,NA,NA,NA
1986,251,NA, Harlan,Martin,M,44,NA,12000,NA,22080,NA,NA,NA,37380,NA,45840,52380,NA,NA,73920,NA,NA,NA,NA,NA,NA
1986,252,NA, Patrick,Creehan,M,44,NA,12840,NA,24720,NA,NA,34080,39240,NA,46980,53040,NA,NA,74280,NA,NA,NA,NA,NA,NA
1986,253,NA, Stan,Moshier Jr.,M,42,NA,12660,NA,24660,NA,NA,35100,40860,NA,49740,55260,NA,NA,74400,NA,NA,NA,NA,NA,NA
1986,254,NA, Thomas,Meyer,M,46,NA,12660,NA,24720,NA,NA,35100,40860,NA,49740,55260,NA,NA,74400,NA,NA,NA,NA,NA,NA
1986,255,NA, Christopher,Stephenson,M,30,NA,11220,NA,22320,NA,NA,33000,38940,NA,46860,52260,NA,NA,75600,NA,NA,NA,NA,NA,NA
1986,256,NA, Barry,Mink,M,45,NA,12480,NA,24180,NA,NA,35040,40020,NA,48300,54240,NA,NA,76140,NA,NA,NA,NA,NA,NA
1986,257,NA, Tim,Lang,M,47,NA,12060,NA,23580,NA,NA,32940,39120,NA,46680,52920,NA,NA,78360,NA,NA,NA,NA,NA,NA
1986,258,NA, M.,Murphy,M,NA,NA,13860,NA,25920,NA,NA,36180,41640,NA,49920,56760,NA,NA,78420,NA,NA,NA,NA,NA,NA
1986,259,NA, John,Markl,M,38,NA,11700,NA,22620,NA,NA,32160,37500,NA,47100,55380,NA,NA,78600,NA,NA,NA,NA,NA,NA
1986,260,NA, Denise,Fruitt,F,26,NA,12900,NA,24780,NA,NA,33720,38400,NA,46020,51900,NA,NA,79020,NA,NA,NA,NA,NA,NA
1986,261,NA, Don,Chorley,M,52,NA,12900,NA,24660,NA,NA,35400,40500,NA,49080,57180,NA,NA,79740,NA,NA,NA,NA,NA,NA
1986,262,NA, Cathy,Casey,F,37,NA,12900,NA,24840,NA,NA,35580,40860,NA,50520,57840,NA,NA,80160,NA,NA,NA,NA,NA,NA
1986,263,NA, Barbara,Basta,F,43,NA,14220,NA,26340,NA,NA,37620,43200,NA,52020,60540,NA,NA,80280,NA,NA,NA,NA,NA,NA
1986,264,NA, Phil,Schofield,M,55,NA,13260,NA,26460,NA,NA,37920,45540,NA,54960,63240,NA,NA,80880,NA,NA,NA,NA,NA,NA
1986,265,NA, Ronald P.,Kovacs,M,47,NA,13980,NA,27060,NA,NA,36660,42000,NA,52140,59520,NA,NA,81420,NA,NA,NA,NA,NA,NA
1986,266,NA, Dennis,Christopherson,M,44,NA,13260,NA,25260,NA,NA,36420,42420,NA,52020,61020,NA,NA,81660,NA,NA,NA,NA,NA,NA
1986,267,NA, Richard,Randall,M,41,NA,12120,NA,22980,NA,NA,32700,38220,NA,46620,54720,NA,NA,81720,NA,NA,NA,NA,NA,NA
1986,268,NA, Michael,Cronk,M,43,NA,12900,NA,24720,NA,NA,36120,41700,NA,51060,58500,NA,NA,82800,NA,NA,NA,NA,NA,NA
1986,269,NA, Raymond,Sluis,M,52,NA,13320,NA,26220,NA,NA,37560,43080,NA,52140,60540,NA,NA,82920,NA,NA,NA,NA,NA,NA
1986,270,NA, Michael L.,Gabrion,M,30,NA,15060,NA,27480,NA,NA,38220,44220,NA,52980,61740,NA,NA,83040,NA,NA,NA,NA,NA,NA
1986,271,NA, Rod,Spicer,M,55,NA,13740,NA,24900,NA,NA,35040,41520,NA,52080,60540,NA,NA,83280,NA,NA,NA,NA,NA,NA
1986,272,NA, David,Condit,M,46,NA,12480,NA,24360,NA,NA,35520,42180,NA,52140,60300,NA,NA,83580,NA,NA,NA,NA,NA,NA
1986,273,NA, Darlene,Wallach,F,35,NA,12840,NA,23820,NA,NA,33900,39120,NA,46620,52920,NA,NA,83880,NA,NA,NA,NA,NA,NA
1986,274,NA, Richard,Boston,M,38,NA,12600,NA,24540,NA,NA,36120,41820,NA,51240,59640,NA,NA,84300,NA,NA,NA,NA,NA,NA
1986,275,NA, Irving,Weston,M,55,NA,12600,NA,24600,NA,NA,36120,41820,NA,51240,59640,NA,NA,84300,NA,NA,NA,NA,NA,NA
1986,276,NA, Potato,Richardson,M,43,NA,13080,NA,26100,NA,NA,37500,44220,NA,55380,63540,NA,NA,84300,NA,NA,NA,NA,NA,NA
1986,277,NA, George,Fink,M,47,NA,14820,NA,28440,NA,NA,40140,46560,NA,55440,63240,NA,NA,84900,NA,NA,NA,NA,NA,NA
1986,278,NA, Vernon,Marshall,M,54,NA,14880,NA,29040,NA,NA,40980,47880,NA,57720,65760,NA,NA,85200,NA,NA,NA,NA,NA,NA
1986,279,NA, Deloah,McKim,F,32,NA,16080,NA,30480,NA,NA,NA,49440,NA,58800,65880,NA,NA,85200,NA,NA,NA,NA,NA,NA
1986,280,NA, James,Cook,M,33,NA,13800,NA,26460,NA,NA,38580,44340,NA,53700,63300,NA,NA,85860,NA,NA,NA,NA,NA,NA
1986,281,NA, Richard,Blum,M,50,NA,13200,NA,25620,NA,NA,36780,43320,NA,54420,63240,NA,NA,86220,NA,NA,NA,NA,NA,NA
1986,282,NA, Jim,Howard,M,31,NA,9120,NA,17160,NA,NA,23520,26760,NA,31920,35940,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,283,NA, Skip,Hamilton,M,41,NA,9060,NA,16920,NA,NA,23760,27240,NA,33300,39120,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,284,NA, Terry,Gerber,F,37,NA,10920,NA,21000,NA,NA,28980,33240,NA,39780,45840,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,285,NA, Dan,Hounchell,M,29,NA,10380,NA,19980,NA,NA,27780,31920,NA,39240,46740,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,286,NA, Daniel,Barger,M,20,NA,11400,NA,21660,NA,NA,30900,35700,NA,42780,48720,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,287,NA, David,Vangsness,M,27,NA,11940,NA,21780,NA,NA,30420,34680,NA,42420,49020,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,288,NA, Waid,Woodruff,M,49,NA,12060,NA,23280,NA,NA,33000,37620,NA,45000,50220,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,289,NA, Thomas,Barthold,M,42,NA,12540,NA,23160,NA,NA,32400,36900,NA,44100,50220,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,290,NA, Richard,Hillestad,M,44,NA,12420,NA,23280,NA,NA,32760,37440,NA,45000,50460,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,291,NA, Bob,Bunnell,M,35,NA,9840,NA,19260,NA,NA,26940,30900,NA,38880,50880,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,292,NA, Bob,Karwasky,M,30,NA,11100,NA,21660,NA,NA,30900,35760,NA,44520,51000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,293,NA, Eric,McCready,M,36,NA,11760,NA,22560,NA,NA,32340,36960,NA,44940,51600,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,294,NA, Larry,Miller,M,32,NA,13080,NA,24240,NA,NA,33180,38040,NA,45960,51840,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,295,NA, Craig,Pierce,M,30,NA,12720,NA,24180,NA,NA,33360,38220,NA,47160,52980,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,296,NA, Barbara,Haines,F,32,NA,13140,NA,24300,NA,NA,33900,39120,NA,46980,53340,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,297,NA, P.J.,McFaull,M,39,NA,12780,NA,24300,NA,NA,35040,39840,NA,47820,53760,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,298,NA, Ken,Littlefield,M,39,NA,13860,NA,25920,NA,NA,35580,40140,NA,47700,54180,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,299,NA, Richard,Van Hoorne,M,32,NA,12720,NA,24300,NA,NA,34800,39840,NA,48000,54180,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,300,NA, Mickey,Campaniello,M,33,NA,13440,NA,25560,NA,NA,35520,40740,NA,48540,54540,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,301,NA, Ray,Langston,M,51,NA,12060,NA,23400,NA,NA,33720,39480,NA,48120,54600,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,302,NA, Bob,Sanchez,M,47,NA,12900,NA,24780,NA,NA,35160,40500,NA,48480,54840,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,303,NA, Harrison,Smith,M,59,NA,13440,NA,24900,NA,NA,34860,40080,NA,48120,54900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,304,NA, Fred,Hornbruch,M,44,NA,12480,NA,24300,NA,NA,35040,40740,NA,49200,54960,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,305,NA, Howard,Arnold,M,52,NA,12240,NA,23640,NA,NA,NA,38940,NA,48120,55140,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,306,NA, McAvoy,Layne,M,42,NA,13440,NA,25560,NA,NA,35520,40740,NA,48540,55680,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,307,NA, Dick,Shanley,M,44,NA,11400,NA,21720,NA,NA,31200,36120,NA,44760,56100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,308,NA, Jim,Lestor,M,42,NA,13500,NA,25740,NA,NA,36720,41340,NA,49140,56160,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,309,NA, Don,Helms,M,41,NA,13020,NA,24720,NA,NA,34920,40740,NA,49560,57000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,310,NA, Robert,Marbett,M,33,NA,12960,NA,24000,NA,NA,33840,39240,NA,48480,57840,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,311,NA, Jim,Luedtke,M,40,NA,12840,NA,24480,NA,NA,34500,39780,NA,49740,57900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,312,NA, Gary,Hauser,M,49,NA,13680,NA,26100,NA,NA,36660,42360,NA,51900,59640,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,313,NA, Alan,Linson,M,26,NA,12900,NA,25140,NA,NA,36000,41520,NA,51300,59700,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,314,NA, Andrew,Lumsden,M,22,NA,12600,NA,24000,NA,NA,34500,40740,NA,51960,59880,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,315,NA, Toby,Paulson,M,30,NA,13140,NA,24660,NA,NA,35400,41940,NA,51300,60300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,316,NA, Robert,Szekeresh,M,39,NA,12300,NA,23820,NA,NA,35040,40740,NA,50040,60300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,317,NA, Debra,Melvin,F,32,NA,12060,NA,24420,NA,NA,35520,41160,NA,52080,60540,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,318,NA, Pierce,Ferriter,M,53,NA,13980,NA,NA,NA,NA,37380,43260,NA,52980,60780,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,319,NA, Charles T.,Jensen,M,40,NA,14400,NA,27180,NA,NA,38280,43800,NA,52620,60900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,320,NA, Ted,Hill,M,47,NA,12660,NA,24720,NA,NA,35760,41280,NA,51900,61380,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,321,NA, Terry,Cammack,M,39,NA,12180,NA,24240,NA,NA,35820,43500,NA,53160,63240,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,322,NA, Steve,Jaber,M,34,NA,13800,NA,25800,NA,NA,37380,44700,NA,54420,63600,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,323,NA, Hugh,MacPherson,M,46,NA,13080,NA,26880,NA,NA,39120,45600,NA,55500,63660,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,324,NA, Gloria,Takagishi,F,40,NA,14400,NA,27180,NA,NA,39660,45000,NA,55380,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,325,NA, Lynn,Nutter,F,40,NA,13680,NA,26100,NA,NA,37440,44580,NA,55200,65160,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,326,NA, Larry,Jacobson,M,44,NA,12600,NA,NA,NA,NA,38520,44760,NA,54960,65700,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,327,NA, Pat,Farrell,M,49,NA,13740,NA,27120,NA,NA,39660,46680,NA,58380,65820,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,328,NA, Larry,Decker,M,39,NA,14040,NA,27000,NA,NA,38100,44220,NA,55020,66720,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,329,NA, Marc,Greenberg,M,35,NA,14580,NA,28440,NA,NA,43380,49440,NA,59700,66840,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,330,NA, Brian,Purcell,M,30,NA,9960,NA,18480,NA,NA,26040,29580,NA,35580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,331,NA, Alan,Barry,M,42,NA,12120,NA,23160,NA,NA,32520,37320,NA,45180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,332,NA, Barry,Turner,M,45,NA,13200,NA,24300,NA,NA,33600,38940,NA,46980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,333,NA, Gene,Schuman,M,40,NA,12300,NA,23580,NA,NA,33360,39600,NA,49020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,334,NA, Sue,Simms,F,36,NA,15300,NA,29220,NA,NA,40500,46740,NA,58020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,335,NA, Jeff,Dean,M,29,NA,14820,NA,28920,NA,NA,42660,49380,NA,58140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
